Folder,Depth,d,E,v,phi,psi,c,sv,sh,Delft_inf,Delft_sug,Exists,yield_angle,yield_stress,yield_strain
Disp_1012,21,2283.38,50932800,0.326371,33.4209210847094,15.8054,5000.00324207428,470.3991138,211.310083306028,3393.37591624546,3288.60322505532,1,0,2388.79931750262,0.217718422412872
Disp_1013,43,1700.06,72712700,0.331422,26.3658155360553,14.656,4999.99927282533,717.1363098,398.655579597866,4100.52425082069,4068.85713591739,1,NaN,Inf,Inf
Disp_1014,37,1686.35,93265300,0.297876,25.2962809641121,15.4032,4999.99888402053,612.0944595,350.546999477918,3849.40522675319,3788.09722596148,1,NaN,Inf,Inf
Disp_1015,26,1712.43,32323800,0.255687,32.3418699610504,15.2124,4999.99964759154,436.7723958,203.112311975331,2735.00097976473,2693.62699659569,1,NaN,Inf,Inf
Disp_1016,19,1712.08,75488300,0.346415,42.9158940031659,16.9042,4999.99348529465,319.1145912,101.821790665343,3874.37281186333,3603.36479879904,1,35,617.603006504469,0.0196591354906559
Disp_1017,50,2136.43,34406000,0.391613,32.1414639750892,17.598,5000.00110796886,1047.918915,490.414013779424,4724.58137585003,4716.55121970597,1,NaN,Inf,Inf
Disp_1018,43,1699.22,46821800,0.327614,38.7455889453178,14.158,5000.00036266414,716.7819726,268.174349362447,4808.4286370741,4786.85000716371,1,35,1353.83630295058,0.0690740570425987
Disp_1019,8,1904.19,74513600,0.307352,37.8676758367745,19.0782,4999.99724515654,149.4408312,57.7080817981192,2189.57514478967,1343.821072304,1,-5,1046.11317613137,0.0810203552246094
Disp_102,40,1779.9,46917700,0.283354,21.1355541603081,17.6932,5000.00205464423,698.43276,446.594898838749,2985.25040636497,2965.8445866332,0,NaN,Inf,Inf
Disp_1020,18,2398.47,30914200,0.333972,42.2143466399687,12.7006,5000.00766509717,423.5218326,138.95494552757,3159.62080406958,3075.76943349009,1,40,699.209447126018,0.0440005883574486
Disp_1021,18,1647.7,57565900,0.322514,21.0833278990417,17.3816,5000.00045115522,290.950866,186.288472852698,1663.62899242676,1538.04585953754,1,60,2303.40761350088,1.29491937160492
Disp_1022,34,1661.49,62596200,0.360364,20.2172752693219,15.6786,4999.99828803545,554.1733746,362.661503260646,2583.48088563373,2547.08428570133,1,NaN,Inf,Inf
Disp_1023,42,2107.44,67220400,0.341165,34.9286927406187,14.3852,5000.00063089559,868.3074288,371.152349393137,5713.08419728035,5680.56001430153,1,NaN,Inf,Inf
Disp_1024,15,1940.85,83092100,0.270818,28.2068174333731,16.4822,5000.00046137144,285.5960775,150.607485026847,2494.07385209019,2152.02686721642,1,-45,3096.6584544772,0.534024477005005
Disp_1025,48,1890.43,64935100,0.323761,40.4110550916003,18.9406,4999.99654952269,890.1656784,313.100799361417,6431.22532858424,6405.56808413427,1,NaN,Inf,Inf
Disp_1026,38,1954.13,65710400,0.322612,27.7689556755934,18.3865,4999.99512979592,728.4605814,389.065490987316,4206.79162248337,4170.12164583385,1,NaN,Inf,Inf
Disp_1027,19,2299.42,71689300,0.39264,25.8760825190322,14.9382,4999.99934548221,428.5888938,241.541454369316,2784.07719310107,2628.62733126705,1,35,2333.16781494608,0.32616001367569
Disp_1028,22,2382.25,94958400,0.269549,29.4765203203713,13.6353,4999.99685310312,514.137195,261.147325508281,4021.96149595374,3821.5695828911,1,35,3593.37668324807,0.485967069864273
Disp_1029,19,1780.06,70270500,0.309999,44.0048896899784,14.4525,4999.99775970615,331.7853834,101.287522387405,3982.88806958365,3725.48763176253,1,40,554.644160683171,0.017119999974966
Disp_103,37,1767.99842941945,96484700,0.291446,21.9238534137828,18.6588,4999.99883645098,641.730389926378,402.124929609667,3514.27236980813,3456.87294409652,1,NaN,Inf,Inf
Disp_1030,14,2357.04,93525400,0.278296,37.2310467416176,19.8778,5000.00654561839,323.7158736,127.857851403224,3771.65522877243,3219.87867452853,1,NaN,Inf,Inf
Disp_1031,6,1889.88,64777100,0.275632,26.2007513433523,15.2158,5000.00326546506,111.2383368,62.1246512084013,1144.63900803389,593.170929751106,1,90,478.948967762256,0.115840002894402
Disp_1032,11,2295.88,31284800,0.33579,25.9038995565759,17.2174,4999.99670570803,247.7484108,139.516294000777,1510.99559227285,1340.57714369829,1,90,1644.16969337247,0.850638747215271
Disp_1033,35,1891.22,65964200,0.338788,44.1772266290588,16.0023,4999.99391676935,649.350387,196.831026246161,5710.527225819,5653.86548990169,1,40,1128.27730779821,0.0358172506093979
Disp_1034,39,1686.01,35583200,0.392822,35.8548316132383,19.8561,5000.0033797056,645.0505659,267.222783014596,3773.43829854151,3756.47798315988,1,NaN,Inf,Inf
Disp_1035,31,2018.12,72964400,0.358398,40.5747516915487,13.1481,5000.00618670582,613.7304732,214.535888757173,5345.14545155598,5265.82744701912,0,NaN,Inf,Inf
Disp_1036,36,2172.03,79925600,0.355534,43.4242372441288,19.4158,5000.00524940439,767.0741148,239.791353445612,6688.95570182124,6624.95537874766,1,-60,2077.17541310461,0.131776615977287
Disp_1037,24,1696.76,54110500,0.365032,23.5805264903903,17.884,5000.00281427279,399.4851744,239.676100395234,2251.07952426399,2180.90710887784,1,NaN,Inf,Inf
Disp_1038,38,2217.77,74895600,0.348921,37.1028369442142,13.164,5000.00155689999,826.7403006,328.011298814114,6037.43270851864,5989.69549075615,1,-25,2137.85762722488,0.0874146819114685
Disp_1039,27,1867.81,54605900,0.301629,21.5031796776447,17.3617,5000.00017390066,494.7268347,313.38329829036,2450.29986448825,2396.30140379956,0,NaN,Inf,Inf
Disp_104,31,1640.09,89139300,0.348841,24.1697501675928,17.4648,5000.00140122128,498.7677699,294.551588660216,3118.26264063528,3039.49484459563,0,NaN,Inf,Inf
Disp_1040,45,1757.09,82351800,0.382605,24.1677404114762,18.8811,5000.00095304078,775.6673805,458.101854031478,4119.06995672358,4089.05557327195,1,NaN,Inf,Inf
Disp_1041,13,2267.61,85598100,0.356355,23.2899023033223,18.5895,5000.00045297348,289.1883033,174.847981835428,2028.95643403224,1696.20554459284,1,90,1773.7797196595,0.566981375217438
Disp_1042,15,1890.84,93485900,0.294619,35.8040345480477,14.9705,4999.99244565084,278.237106,115.464285107966,3282.15700433359,2800.52228852605,1,0,1498.63289831662,0.0749075263738632
Disp_1043,9,2320.4,37414900,0.272537,41.9360256184338,12.2845,5000.00604856567,204.868116,67.9546678347197,2255.32131714037,1814.37874798137,1,40,339.033215688096,0.0196591354906559
Disp_1044,34,2236.82,33316400,0.289446,24.5966851954419,12.4391,4999.99941969439,746.0689428,435.534018326308,3182.2723757911,3163.96793482231,1,NaN,Inf,Inf
Disp_1045,15,2367.59,63048400,0.254813,20.1645197286021,18.1624,4999.9974229334,348.3908685,228.294622778265,1882.85591925239,1696.12993158454,1,55,2607.09640422997,1.89169609546661
Disp_1046,27,1630.05,60569000,0.379802,35.6628148852821,15.0529,5000.00049382115,431.7513435,180.034246676574,3572.19250305356,3489.46545349334,0,NaN,Inf,Inf
Disp_1047,46,2320.97,71312300,0.358576,26.5874916821359,18.7531,4999.99974991464,1047.3609222,578.600011254272,5287.4598113386,5263.77815340637,1,NaN,Inf,Inf
Disp_1048,47,2242.17,71548500,0.350498,22.0799742724193,13.4244,5000.00290784342,1033.7973219,645.192490301131,4534.4160488686,4513.54515339883,1,NaN,Inf,Inf
Disp_1049,25,1856.46,37243100,0.281073,36.2849103559602,18.4463,4999.99569196407,455.296815,185.851747476343,3215.35574050114,3160.39519723126,1,0,3030.60994669937,0.424703687429428
Disp_105,19,2026.79,86019300,0.389748,21.0489764686326,12.27,5000.00004902233,377.7733881,242.090090450253,2197.29108384647,2032.72205332201,1,NaN,Inf,Inf
Disp_1050,26,2260.42,78278800,0.325454,37.7088412176269,12.1357,4999.99668369367,576.5427252,223.900871628408,5015.66472203934,4891.44277711661,1,35,1070.19799118267,0.0358172506093979
Disp_1051,48,1859.35,60411800,0.334917,20.6078316207238,17.0153,4999.99912884439,875.530728,567.370534165871,3649.69090558637,3633.19986841316,1,NaN,Inf,Inf
Disp_1052,48,2106.13,91574200,0.311192,25.7800215403506,15.0583,5000.00270549932,991.7344944,560.412163606004,5419.08751706072,5387.61193816092,1,NaN,Inf,Inf
Disp_1053,37,2319.11,58800800,0.297114,37.4974232483765,14.3446,4999.99615638868,841.7673567,329.361891948322,5701.63700860059,5663.53639677726,1,NaN,Inf,Inf
Disp_1054,12,1803.24,84815700,0.300636,36.4884753564285,12.793,5000.0010339517,212.2774128,86.0442962770074,2732.32992533249,2121.14376897899,1,0,1247.44834920833,0.0635174885392189
Disp_1055,29,1997.97,58038500,0.292097,39.6640593133941,14.7471,5000.00533806072,568.4024853,205.599670655875,4670.32325237598,4598.43767815504,0,NaN,Inf,Inf
Disp_1056,6,2146.72,82462300,0.260295,25.2714439248478,18.6818,5000.0020534405,126.3559392,72.413676741634,1286.78345724582,647.703288547157,1,45,516.884203172437,0.0940923765301704
Disp_1057,46,2252.57,64375600,0.387085,31.3167555874062,16.2516,4999.99983002049,1016.4947382,488.152317407448,5653.99816905369,5631.96155068332,1,NaN,Inf,Inf
Disp_1058,20,2099.83,60605300,0.391703,32.239688820295,14.6084,4999.99927492351,411.986646,192.20729950204,3156.58011209432,3019.89187950528,1,5,1788.97816487125,0.108303889632225
Disp_1059,15,1753.88,84987200,0.356177,30.8532670913623,13.8157,4999.99866966428,258.083442,125.727618208444,2535.95442722099,2176.33668227444,1,0,1078.48837670824,0.0532237514853477
Disp_106,30,2292.72,80034000,0.305004,34.9360766078005,19.2241,5000.00172043907,674.747496,288.345128575544,5245.75261836371,5155.77573817394,1,-5,3768.80629324035,0.239928305149078
Disp_1060,24,2214.35,45195900,0.388171,20.8562912326929,16.8738,5000.00224537669,521.346564,335.73403542323,2317.63492028139,2269.5060844073,1,NaN,Inf,Inf
Disp_1061,15,1714.47,97738900,0.33689,36.7468875935393,18.2923,4999.99880110595,252.2842605,101.347362127766,3193.03973964637,2686.97874878134,1,-5,1369.90477583786,0.0635174885392189
Disp_1062,8,1844.36,57893800,0.252601,40.5600090395256,17.2328,5000.00941549448,144.7453728,50.6255470906664,2133.78275232177,1372.3268804682,1,5,1095.71862838823,0.101055018603802
Disp_1063,14,1992.41,70423900,0.287525,38.6091389148031,14.489,5000.00469811266,273.6375894,102.886572150371,3162.52682003711,2744.64223389455,1,0,1906.48082770371,0.115840002894402
Disp_1064,26,1963.23,65194000,0.348194,29.2144114218734,12.3799,4999.99933151915,500.7414438,256.339957014468,3394.01060249514,3309.11392683674,1,-5,2085.20709364381,0.148867562413216
Disp_1065,24,2185.25,32776500,0.281733,26.4348240899426,12.3496,4999.99836540834,514.49526,285.452514221839,2591.4107936427,2550.39842146644,1,NaN,Inf,Inf
Disp_1066,24,1736.21,92110600,0.30276,20.8328414505026,12.9153,4999.9990537094,408.7732824,263.396032976258,2383.98991435163,2258.34554397438,1,90,3541.65958117271,1.1678409576416
Disp_1067,44,1836.26,88132600,0.31814,32.3820319316567,16.7024,5000.00353583437,792.6032664,368.115087135812,5608.96791796606,5565.67707151004,1,-10,4158.63605483632,0.27529564499855
Disp_1068,31,1606.86,97259500,0.323087,38.1964827350708,19.6625,4999.99878048763,488.6621946,186.492965609707,4985.18153156888,4858.51539740983,0,NaN,Inf,Inf
Disp_1069,37,2315.92,37045200,0.311403,43.0525900126388,19.9256,5000.0112780922,840.6094824,266.75114547641,5202.20187695969,5181.32749201454,1,NaN,Inf,Inf
Disp_107,48,2388.53,63720300,0.319679,20.5092181372461,14.731,5000.00234864723,1124.7110064,730.659423310864,4443.15091654811,4426.38276829286,1,20,9932.63237430896,1.99999749660492
Disp_1070,49,1816.24,88753700,0.335745,21.2492551099305,14.3269,5000.00211256589,873.0484056,556.633032756317,4133.5774093899,4107.4993221993,1,NaN,Inf,Inf
Disp_1071,29,1614.75,91759500,0.266713,35.6752601570402,19.0171,4999.99752378155,459.3802275,191.474040164816,4468.13037421988,4330.95545523558,0,NaN,Inf,Inf
Disp_1072,39,1755.24,67413100,0.306057,41.3013349015791,16.4835,4999.99330310661,671.5372716,228.309798266074,5633.28448410259,5586.57451031188,1,-90,1424.33613682885,0.0940923765301704
Disp_1073,45,2196.35,96657200,0.283345,40.0606944681496,16.3392,5000.00141725301,969.5787075,345.559079049471,7960.49571281342,7909.62024627272,1,NaN,Inf,Inf
Disp_1074,41,1845.24,78831300,0.363121,40.9480607589318,13.6042,4999.99255762295,742.1739804,255.771999550079,6214.7387362416,6167.25456555965,1,40,1238.19982431232,0.0321044921875
Disp_1075,23,1760.9,79949800,0.285065,38.0347823044945,13.8336,5000.00160148469,397.311867,152.512238085834,4105.5894636041,3916.19267785459,1,10,2098.98181398355,0.115840002894402
Disp_1076,33,2288.87,49907200,0.397417,42.9704987348837,19.208,5000.00739273788,740.9758851,235.910642721739,5303.99950292341,5265.84802875579,1,-50,1567.81101741359,0.0940923765301704
Disp_1077,17,2188.1,56921000,0.363585,42.5212049968756,18.348,5000.00282485406,364.909437,118.280640882467,3689.59607724567,3474.08681746442,1,85,840.816914853656,0.0690740570425987
Disp_1078,21,1810.24,33320400,0.359458,32.581916314135,16.4258,5000.00187179691,372.9275424,172.104247095965,2444.29755505147,2382.63069347312,1,-5,1934.43631677523,0.239928305149078
Disp_1079,29,1809.78,73267200,0.329061,20.1326078456539,18.5458,4999.99758480388,514.8643122,337.651058355801,2555.83336651666,2493.68519604578,0,NaN,Inf,Inf
Disp_108,23,1639.37,97734100,0.313917,24.00905682034,14.2907,4999.99890938916,369.8910531,219.389395491238,2604.59250569891,2439.69739480348,1,55,2910.22017779183,0.617673099040985
Disp_1080,44,1883.19,50021300,0.285653,42.1001835224503,15.8722,5000.00551361372,812.8601316,267.895130043353,5719.2488302457,5695.9804874188,1,-55,1560.60520855926,0.101055018603802
Disp_1081,43,1903.57,62357300,0.349911,41.1169380700955,14.4926,5000.00403754132,802.9829331,274.942970841015,5978.60445359443,5947.82900208834,1,40,1372.13939502581,0.048480149358511
Disp_1082,16,1931.72,71922500,0.30173,30.5157351154394,19.7505,4999.99688156235,303.2027712,149.243992341612,2664.94906452143,2390.29710028206,1,55,2824.07113269934,0.600616753101349
Disp_1083,36,2116.32,97086600,0.367528,23.8976626616162,13.1504,5000.00132367894,747.3995712,444.624798459682,4180.75853040097,4122.6225472173,1,NaN,Inf,Inf
Disp_1084,17,2194.33,75233700,0.371127,28.8672998275412,13.0628,5000.0005751336,365.9484141,189.274867334602,2842.50066943643,2614.28549922165,1,-5,1500.82472047658,0.101055018603802
Disp_1085,25,2336.66,60490800,0.37546,35.8118501234956,14.2224,5000.00118089411,573.065865,237.750465972827,4280.43498117207,4192.51517651792,1,NaN,Inf,Inf
Disp_1086,47,1914.76,62794400,0.349852,37.8570491770981,17.9658,5000.00642233321,882.8383932,341.046206327953,5972.24695410461,5947.99513789392,1,NaN,Inf,Inf
Disp_1087,7,1745.3,65145900,0.252378,23.6992751760955,19.905,5000.0011545532,119.849751,71.6777983539509,1077.16733961897,622.207550513282,1,90,528.642341335987,0.140177801251411
Disp_1088,28,1961.23,52881800,0.364865,37.1958753401935,17.5783,5000.00449648728,538.7106564,213.037561591216,4053.51916469868,3991.4379483516,1,NaN,Inf,Inf
Disp_1089,18,1932.73,56078700,0.394951,27.2934024512362,15.8994,5000.00182646543,341.2814634,184.787794354684,2325.48731225412,2186.98509239986,1,NaN,Inf,Inf
Disp_109,11,2162.58,38783800,0.398557,20.0154154289523,16.4196,4999.99768504418,233.3640078,153.489819204913,1203.6833193609,1041.07934836083,1,55,1295.48703895112,0.962509989738464
Disp_1090,22,1986.36,42907600,0.33823,29.7343123797393,18.5492,4999.99807358982,428.6962152,216.07199295268,2716.24275654745,2643.51006084332,1,30,3663.79582366704,0.850638747215271
Disp_1091,7,1850.28,61070500,0.301483,28.2746061415045,13.2258,5000.00124714543,127.0587276,66.8712714410834,1327.34028694898,781.017183854062,1,-20,741.135372053729,0.101055018603802
Disp_1092,48,2219.53,78579000,0.262954,33.809178330579,16.0352,4999.99818370144,1045.1322864,463.590660299925,6771.49294481066,6740.646521496,1,0,6008.05724847988,0.381052523851395
Disp_1093,26,1876.39,63375600,0.295235,20.4696396679876,19.0695,5000.00142476244,478.5920334,311.22313433251,2385.47703176087,2317.60271291394,1,-90,8185.9552746535,1.999844789505
Disp_1094,12,2231.37,47351600,0.251293,37.3149925882965,15.029,5000.00133031099,262.6768764,103.443065129841,2593.50617294046,2254.27013592014,1,0,1811.80373558894,0.196625307202339
Disp_1095,42,1676.36,73466500,0.277047,23.3001701949734,19.0548,5000.00046298168,690.6938472,417.491117935005,3639.53511133273,3606.3974769554,1,NaN,Inf,Inf
Disp_1096,39,1733.06,59851700,0.362275,36.9981791091622,14.5303,4999.99830729891,663.0514254,264.033945626808,4811.33752799278,4775.69895090634,1,NaN,Inf,Inf
Disp_1097,45,1724.94,42068400,0.298742,31.6338266017314,16.3298,4999.99772706,761.474763,362.089883470095,4170.4203523058,4154.67314909531,1,0,4269.31877836392,0.470338761806488
Disp_1098,23,2063.76,83899100,0.292311,29.2246649040511,19.6424,5000.00157415269,465.6461688,238.301228705915,3564.98710346898,3407.2709743602,1,NaN,Inf,Inf
Disp_1099,9,2347.07,78411100,0.357269,20.0454039677129,19.8231,4999.99762286716,207.2228103,136.194147120775,1339.00955223285,960.172454659788,1,90,873.55819768544,0.176663920283318
Disp_11,36,1809.99868854465,46764300,0.32852,32.6552695611364,18.0816,5000.00173917364,639.219136846429,294.307233340836,3927.84905799025,3898.39774814236,1,-10,3916.10064148424,0.470338761806488
Disp_110,43,2244.26,44225400,0.352049,38.035095421448,19.7049,5000.00278503699,946.6961958,363.394976552494,5469.3921706479,5451.98093695298,1,NaN,Inf,Inf
Disp_1100,14,2389.13,54490700,0.297116,42.723794803333,12.9359,4999.99847371568,328.1231142,105.50312468773,3489.30039235759,3173.80039213064,1,40,537.865648113515,0.0196591354906559
Disp_1101,26,1685.43,94063500,0.396649,25.5275825168947,15.6956,5000.00256813544,429.8857758,244.628410856829,2987.04978526838,2866.37258938109,1,NaN,Inf,Inf
Disp_1102,10,1928.11,76453000,0.280424,39.8783583996315,19.182,4999.99944319486,189.147591,67.873756667986,2712.91571565033,1948.14619407479,1,-5,1391.18555258816,0.108303889632225
Disp_1103,40,1957.88,84292500,0.255696,23.0976461070685,18.7092,5000.00342164049,768.272112,466.879479449154,4068.36005927053,4025.51143930376,0,NaN,Inf,Inf
Disp_1104,22,2310.3,52137200,0.261305,29.7332695681923,18.0492,5000.00355880659,498.608946,251.317373521064,3264.44027795821,3167.89470271866,1,45,5995.9011157643,1.465975522995
Disp_1105,49,2152.16,31446800,0.287518,43.8930652790791,13.0672,5000.00541274274,1034.5217904,317.272716454797,5603.16953720119,5594.17096341275,1,45,1618.21993070583,0.0874146819114685
Disp_1106,6,2239.71,40675900,0.299346,29.3301090344997,19.303,5000.00195795552,131.8293306,67.2539645398424,1239.03632679953,751.468402536497,1,45,632.016363821806,0.196625307202339
Disp_1107,18,1775.68,65042800,0.31863,34.1331493372326,13.5145,5000.00143292181,313.5495744,137.611268232307,2928.9275678862,2714.07417019579,1,5,1429.50839924179,0.0874146819114685
Disp_1108,24,1790.4,52750700,0.373031,28.0627551746796,13.7771,5000.00149624844,421.531776,223.227058722328,2708.42411144773,2633.25857372708,1,-10,1911.48911886518,0.217718422412872
Disp_1109,37,1869.47,65963200,0.381334,43.8760224872522,17.8762,4999.99067595776,678.5615259,208.250378521658,5755.06346017979,5707.4203965992,1,-40,1288.48184779714,0.048480149358511
Disp_111,17,1903.89,30571100,0.320761,27.1440777650241,17.0586,4999.9966289894,317.5117353,172.653478556237,1852.59272668291,1773.11161380484,1,55,3161.34368305226,1.43301856517792
Disp_1110,32,1639.82,34481100,0.328362,36.9436327775034,14.3053,5000.00178537838,514.7722944,205.379196723302,3371.42336970798,3343.29490070167,1,NaN,Inf,Inf
Disp_1111,15,1940.45,46683800,0.293892,42.9761003598857,12.012,5000.00525469116,285.5372175,90.8884285424056,3039.42807926573,2798.81940002479,1,45,427.776410024582,0.017119999974966
Disp_1112,47,2098.27,64319900,0.300935,25.3123027581804,14.2308,5000.00316251868,967.4493489,553.814462847279,4727.16878071704,4706.22248538988,1,NaN,Inf,Inf
Disp_1113,44,2032.41,65632300,0.384114,30.1230066872938,18.693,5000.00429560853,877.2694524,437.004679081614,5015.77736841938,4990.28189349676,1,NaN,Inf,Inf
Disp_1114,28,1889.39,93676300,0.394054,44.833735717855,14.6763,5000.01087955739,518.9776452,153.071479431456,5763.13347730844,5615.73791776475,1,40,874.712152829554,0.0196591354906559
Disp_1115,38,1649.49,79822400,0.354274,25.7118026220472,14.8873,4999.99841682783,614.8968822,348.127133484523,3693.11501150093,3647.40521265909,1,NaN,Inf,Inf
Disp_1116,38,1877.47,72072000,0.296145,27.2252576426583,19.1605,4999.99991693736,699.8832666,379.693696729169,4171.17590641267,4128.746543118,1,NaN,Inf,Inf
Disp_1117,46,2084.7,89533500,0.382892,40.4316891228934,19.4977,4999.99019567442,940.741722,330.632151304155,7419.77323006411,7379.61894309586,1,NaN,Inf,Inf
Disp_1118,16,2387.16,79615200,0.37276,20.5792993973458,18.8644,4999.9981794708,374.6886336,242.98429256092,2100.298180671,1901.30807756139,1,45,2705.06848959879,1.07492005825043
Disp_1119,14,1701.1,37075500,0.346688,35.370706612486,12.3715,4999.99757408467,233.629074,98.3895320609319,2039.99765642585,1862.46064724163,1,15,985.04256478916,0.115840002894402
Disp_112,34,1677.55,81295700,0.398445,38.209913379667,14.606,5000.0065922662,559.530027,213.435886822163,4951.91617052689,4878.14145711026,1,30,1190.35753708025,0.0397810637950897
Disp_1120,24,2316.06,86798600,0.318271,44.3590964843376,14.9511,5000.00604114943,545.2931664,164.049758983025,5828.93973639385,5641.24708380873,1,40,920.068610036255,0.0224209614098072
Disp_1121,16,1894.92,76569700,0.388355,31.8930922047946,15.4655,4999.99978214552,297.4266432,140.285447479317,2752.48977777687,2466.76672193358,1,0,1316.93700338114,0.0749075263738632
Disp_1122,15,2378.31,48374900,0.361538,20.3218286349127,12.2421,5000.00023728802,349.9683165,228.426789287657,1739.26495488102,1609.30025201782,1,55,2297.66918184914,0.943783760070801
Disp_1123,28,2087.25,54723200,0.342449,20.3433058442555,14.1612,4999.99791153096,573.32583,374.012294844133,2580.10959825857,2534.63831192409,1,NaN,Inf,Inf
Disp_1124,23,1732.91,87545800,0.268563,40.3272718470726,13.0881,5000.00485611768,390.9964833,137.96204414091,4477.02396988918,4249.98054497609,1,40,652.662843707102,0.017119999974966
Disp_1125,48,1825.57,47885300,0.305578,21.5197163275389,14.7699,5000.00184295635,859.6244016,544.295796188793,3521.18760919264,3508.16328883414,1,NaN,Inf,Inf
Disp_1126,20,1857.19,57619000,0.362931,42.022021447066,17.8677,4999.99919993564,364.380678,120.458355653788,3668.04110919218,3506.2907831226,1,-90,960.703619466003,0.0874146819114685
Disp_1127,40,2321.27,90812900,0.250833,30.5112113193967,14.1399,4999.99705576913,910.866348,448.413170737441,5996.56216662797,5942.7919086267,0,NaN,Inf,Inf
Disp_1128,22,1941.06,51653000,0.343723,30.163831354469,16.2143,4999.99816326604,418.9195692,208.423267558838,2878.5508452912,2785.47090622609,1,-30,3009.60075043624,0.470338761806488
Disp_1129,48,1879.48,65941200,0.371281,27.5577110894875,12.3273,5000.00092227725,885.0095424,475.567117690078,4719.39351124056,4698.58102906653,1,0,3684.84560066175,0.251446396112442
Disp_113,48,1892.58,38458100,0.362267,31.4871371593358,19.3034,4999.99904360271,891.1780704,425.709405893805,4392.10303720835,4381.19004155141,1,NaN,Inf,Inf
Disp_1130,7,2145.5,45498800,0.257397,28.2576675495535,17.4331,5000.00198131381,147.331485,77.5792281081107,1340.61928385693,871.770858086066,1,55,763.622438657286,0.27529564499855
Disp_1131,37,1925.19,37842100,0.332718,32.8850328545022,17.2074,4999.99952522272,698.7862143,319.376674801634,3876.97020550426,3856.59584535822,1,-5,4293.63463005969,0.501794636249542
Disp_1132,39,1882.1,72623900,0.385651,37.8946525282327,12.653,5000.00699205005,720.072639,277.79570626069,5517.44918192101,5472.91210014573,1,-35,1379.33944409142,0.048480149358511
Disp_1133,32,2303.72,31292300,0.383677,41.1198098733355,17.7292,5000.003274682,723.1837824,247.592273876128,4228.37820031399,4207.01864191313,1,90,1641.5267772054,0.217718422412872
Disp_1134,46,2361.8,65792700,0.26224,27.6652267083603,14.0608,4999.99828072701,1065.785868,570.93657910085,5508.83170326302,5485.00767431621,1,NaN,Inf,Inf
Disp_1135,27,1714.4,74067000,0.35321,39.5104799908175,14.2451,5000.00770947782,454.093128,165.19029428353,4389.66457456416,4273.33223423915,0,NaN,Inf,Inf
Disp_1136,42,1991.14,55600600,0.387022,29.7659957286524,14.6296,5000.00201968365,820.3895028,413.099860186715,4494.36993845996,4471.63641472977,1,NaN,Inf,Inf
Disp_1137,10,1709.25,93183900,0.396257,23.622424994221,18.8218,5000.001822831,167.677425,100.48779688342,1442.49682161341,997.280099565932,1,90,857.391219515482,0.167111307382584
Disp_1138,43,1677.68,52332500,0.360159,30.6857792594978,17.7481,5000.00275245325,707.6957544,346.537742443478,4118.98977180349,4097.10958385699,1,-10,4071.9972843455,0.454915165901184
Disp_1139,46,1913.59,97430000,0.310082,20.2779495473867,16.9266,5000.00040919172,863.5266234,564.250163228998,4055.95426360295,4022.89829408607,1,NaN,Inf,Inf
Disp_114,22,1922.25,98503300,0.255499,26.861341563243,19.0232,4999.99987647799,414.859995,227.412602267194,3219.35552013744,3013.88884118394,1,80,4371.1558419118,1.07492005825043
Disp_1140,30,2145.47,92552800,0.263578,43.5106248866756,12.1981,5000.00074071052,631.411821,196.691679316628,6527.5186810718,6394.61477266861,1,45,952.127369885001,0.0196591354906559
Disp_1141,28,1969.64,35842100,0.302786,40.1427108297235,16.8573,5000.00274022559,541.0207152,192.228091656542,3776.3470507644,3736.03713271145,1,NaN,Inf,Inf
Disp_1142,47,2033.36,84270000,0.363144,32.5290768827231,14.7039,4999.99689648035,937.5212952,433.390266414917,6105.84494152734,6073.4065383214,1,NaN,Inf,Inf
Disp_1143,24,1803.86,73989100,0.355521,38.7439232867955,12.5769,4999.99659063598,424.7007984,158.905730009733,4137.00627625149,3990.77321084499,1,35,777.803139944325,0.02541184425354
Disp_1144,47,2218.55,88773100,0.258523,39.0223109223405,13.0489,4999.9997571127,1022.9068485,378.86120743716,7849.88295053901,7808.62112291066,1,-40,1755.57107716169,0.048480149358511
Disp_1145,29,2283.44,63510900,0.390877,27.7548522468378,18.219,5000.00118008514,649.6158456,347.096589222137,3789.08325350063,3731.49349542724,0,NaN,Inf,Inf
Disp_1146,20,1727.44,84904200,0.314549,25.7214465016019,18.0096,4999.99621042062,338.923728,191.832071118484,2527.35775564492,2335.50481992494,1,80,3062.54698568522,0.795407712459564
Disp_1147,32,1682.05,80114300,0.28225,35.5297219383801,13.1528,4999.99530349022,528.029136,221.178100599405,4597.47147371129,4508.30763193102,1,10,2501.55715036428,0.148867562413216
Disp_1148,30,2196.91,48958300,0.293695,27.0430717320514,12.5189,5000.00372443195,646.550613,352.589795046916,3482.91147987676,3441.14894594397,1,NaN,Inf,Inf
Disp_1149,42,2182.25,61341500,0.339663,37.7316996614159,18.2555,4999.99939937322,899.130645,348.894428095954,5988.84535083163,5959.42423943827,1,NaN,Inf,Inf
Disp_115,6,1945.82,86604700,0.35703,38.6304985476326,17.1217,5000.00208010612,114.5309652,43.0297976740094,1999.05632606062,915.944920317954,1,10,677.889428374914,0.0358172506093979
Disp_1150,6,2001.22,89686700,0.334903,29.3794012470665,19.7186,4999.99783146218,117.7918092,60.0042658583596,1489.04211730445,708.551400858532,1,45,554.009722406046,0.0749075263738632
