Folder,Depth,d,E,v,phi,psi,c,sv,sh,Delft_inf,Delft_sug,Exists,yield_angle,yield_stress,yield_strain,ID,maxs,Mw,Mc
Disp_345,14,1810.56,90708800,0.303954,30.6970641915132,18.5178,5000.00002411093,248.6623104,121.720484709244,2551.26603394571,2108.92954686066,1,-35,2386.21264653713,0.32616001367569,709,3314.32778664495,65253538.7658973,32639254.289981
Disp_346,36,2075.58,98245700,0.296428,36.1879822612195,12.7538,4999.99898745881,733.0118328,300.214968440013,6162.04450359553,6078.80085581877,1,NaN,Inf,Inf,710,3969.12573746567,71962463.0239919,34337196.5138825
Disp_347,19,1671.55,39903700,0.318048,33.714209335248,19.4852,4999.99501558913,311.5602045,138.628484075521,2419.97349753968,2314.98550235959,1,NaN,Inf,Inf,711,3128.72351003649,29860756.0256437,15264184.5354654
Disp_348,18,2324.19,93980000,0.316065,39.1820521144516,13.535,5000.00531233673,410.4054702,151.116826174302,4543.43792635238,4188.78272362554,1,35,761.207294814986,0.0196591354906559,712,2505.00728962586,62552719.8948166,29088483.2114916
Disp_349,11,1738.27,47737200,0.354145,25.1725549401414,12.4822,5000.00188651714,187.5767157,107.791742893778,1380.80870820594,1127.26202564873,1,-40,1395.405662968,0.313056647777557,713,1970.40743444687,34839575.0526181,15348300.7058971
Disp_35,17,1654.4,44459300,0.397111,41.8259325167739,17.9727,5000.00137600283,275.904288,91.9120478225527,2766.36683681599,2603.56135457171,1,35,566.366593269115,0.0321044921875,714,1383.36325676961,28171679.1789543,15400453.8784031
Disp_350,49,2134.52,55180000,0.339218,36.4921291758387,17.3571,5000.00345776458,1026.0424188,415.842316736575,6097.44342589031,6079.82703154187,1,NaN,Inf,Inf,715,5891.45459251637,40375256.7994932,21042191.9168892
Disp_351,11,1887.43,60390500,0.377098,44.7525732815865,16.4939,4999.99295184721,203.6725713,60.2775859385495,2807.98873179917,2261.49024434633,1,35,395.770939346169,0.0147968353703618,716,1141.23539476862,38232154.3560658,19430380.358396
Disp_352,32,2019.41,35699300,0.289068,41.7925230693581,17.3723,5000.00368739418,633.9331872,211.457808117518,4282.02431590735,4252.09587599018,1,NaN,Inf,Inf,717,4629.6442487429,25009745.0537331,12808166.6316575
Disp_353,35,2195.52,33201600,0.255508,38.4597777486929,19.2686,4999.99347812198,753.831792,284.974738185536,4416.21139149831,4394.83636388984,1,NaN,Inf,Inf,718,8280.50607382865,23914206.4288027,11802842.6454817
Disp_354,44,1853.37,95328500,0.305102,23.3005072895432,14.7658,5000.00049546043,799.9886268,483.550218026686,4321.87945133408,4282.50705957039,1,NaN,Inf,Inf,719,6811.01037301684,73380945.1237337,22835209.9432944
Disp_356,15,1641.4,69135500,0.321566,21.064756011976,18.0677,4999.99919549039,241.53201,154.719884599293,1530.44764149804,1326.80584485754,1,55,1562.91406529115,0.722940266132355,720,6003.27541240902,51156998.0383768,22963007.0311671
Disp_357,37,2375.23,68925800,0.286132,34.2096846049079,15.3822,4999.99702595969,862.1372331,377.423705105864,5731.33197154803,5685.96527731091,1,0,4993.10330297945,0.32616001367569,721,5763.60091048506,53206992.8581707,25434367.2134554
Disp_358,34,2310.54,40419600,0.338808,31.9796285277373,13.3016,4999.99787925177,770.6575116,362.50364675531,4134.78758230063,4109.78868411921,1,0,4463.58732388421,0.454915165901184,722,4489.51735315956,30595786.5153174,10327937.6848245
Disp_359,28,2151.41,72953800,0.391701,43.2465281363524,12.1875,4999.99999362375,590.9492988,186.066973979662,5450.54341889021,5352.57365490733,1,40,952.105250103921,0.02541184425354,723,1431.41901521087,46938544.3240483,23199789.0577333
Disp_36,7,1688.88,67915300,0.372705,35.8130280139345,17.5233,4999.99856192205,115.9753896,48.113308788768,1675.65191536158,928.227191585433,1,-10,789.727530031262,0.0582350753247738,724,942.096684281887,44670132.3658403,22638864.6268939
Disp_360,12,1616.73,80225900,0.359518,26.7726116264915,15.5777,5000.00298694398,190.3214556,104.591000292509,1743.98983870047,1350.6734280965,1,50,1211.34163615186,0.251446396112442,725,2019.90460803887,55919281.8163606,27474943.2824154
Disp_361,41,2002.29,70193600,0.347502,42.8227467041357,16.3788,4999.99989564237,805.3410609,257.924531943458,6477.11359869091,6436.48410133919,1,35,1555.08329639567,0.0532237514853477,726,3213.78287342045,46653462.0703535,24386455.0174471
Disp_362,5,2384.68,60620700,0.334195,25.1185495931027,18.574,4999.99809152528,116.968554,67.3162707637295,1088.66805900025,537.354107787438,1,50,419.930750541683,0.0874146819114685,727,2707.10420375777,43093987.7650799,20763766.4742859
Disp_363,17,1679.04,58011400,0.272244,38.1487644927753,19.7327,5000.00699641924,280.0135008,107.047645718876,2955.71438896537,2715.1463244223,1,NaN,Inf,Inf,728,2870.02119739823,41428203.8179726,21251926.5870831
Disp_364,8,1955.41,96204200,0.37939,42.7728251333873,14.183,4999.99041498837,153.4605768,49.246538566662,2755.51993231188,1601.45831512082,1,90,267.333092066437,0.00751675758510828,729,833.384989350099,58969603.3546975,27189614.4934784
Disp_365,14,2331.75,58796200,0.342706,26.6913171985232,14.1225,5000.00000180947,320.242545,176.394842928568,2240.28600505758,2008.77372810603,1,-35,2659.70372595015,0.501794636249542,730,3105.43805663559,43572202.6892769,19146344.3891214
Disp_366,11,2063.88,86914300,0.378308,42.4639715479153,19.3413,5000.00263260619,222.7132908,72.3536545308829,3258.4992450797,2492.40517401134,1,NaN,Inf,Inf,731,1497.7759294133,53900672.0919951,28315073.6355559
Disp_368,30,1858.02,38271800,0.306045,25.3693704055316,16.0491,5000.0010429836,546.815286,312.531095272444,2726.31612036079,2695.89687622658,1,NaN,Inf,Inf,732,6049.2868943698,29644145.7204293,5938161.18262521
Disp_369,38,1762.07,54741300,0.342736,34.2185559331933,13.7055,4999.99623359068,656.8644546,287.475934770213,4370.83466836206,4338.13331091505,1,NaN,Inf,Inf,733,3324.6474355702,40591423.6150244,19614475.7849808
Disp_37,15,1751.53,78183100,0.31574,32.2173579395428,14.3509,4999.99688463015,257.7376395,120.329299435097,2605.94957388167,2252.18213874816,1,0,1136.5610897849,0.0635174885392189,734,1795.09392149034,56321292.3246532,27389675.4448299
Disp_370,25,1763.23,57667400,0.373364,29.9391050584273,19.9757,4999.99663260464,432.4321575,216.614222903809,3006.84314160762,2926.06400884964,1,NaN,Inf,Inf,735,3514.52896899733,41866887.9095178,19970062.1329993
Disp_371,46,1872.76,78569300,0.326766,32.0303026642135,13.2005,4999.99903927015,845.1016776,396.887038798824,5552.32217004691,5519.51173797523,1,0,4000.85237346642,0.20703125,736,4047.60924368012,59211270.1926399,26641474.6607178
Disp_372,9,2125.48,65068200,0.390011,38.4333081138211,16.1476,5000.00683419036,187.6586292,71.0094126378545,2363.67148550858,1706.02604620224,1,NaN,Inf,Inf,737,1232.19445813623,42429150.6512079,21646996.2285872
Disp_373,9,1808.31,72902900,0.250977,40.1350889929039,12.9177,4999.99224615514,159.6556899,56.7429156745026,2448.35381542143,1616.04965179683,1,-10,952.850642254419,0.0635174885392189,738,1399.18861321259,50780047.6101437,22099736.3061577
Disp_374,22,1907.16,59124300,0.278953,24.7149008359667,15.6537,5000.00200581663,411.6032712,239.510571159579,2510.31675609223,2408.18331585801,1,75,4286.72848648997,1.54508483409882,739,6296.57399697899,46289567.8214599,17204840.6117674
Disp_375,50,2347.97,42400200,0.302727,33.2709790577836,14.0727,4999.9960721788,1151.679285,519.868717985173,5653.96352523084,5642.57503646565,1,NaN,Inf,Inf,740,8166.24458936501,33107549.5899321,11391602.5880129
Disp_376,43,1741.93,91047400,0.373519,30.1724233774984,12.9515,5000.0014600915,734.7983319,365.485816894883,4999.06351958449,4955.09182128261,1,NaN,Inf,Inf,741,2996.77291009971,66107888.1965498,29722010.758632
Disp_377,41,1856.03,31225400,0.291095,34.5693829394874,12.2574,5000.00627107523,746.5138263,322.939040143115,3953.93525604078,3940.5880705155,1,NaN,Inf,Inf,742,4919.16372858988,24525792.3678002,10267374.2389042
Disp_378,33,2127.74,87621100,0.265245,29.7822755638761,12.9213,5000.00320429145,688.8132702,346.67593440672,4803.57548268447,4724.62534542516,1,-25,4149.2703642735,0.409926176071167,743,4736.15927157611,68888049.4308609,29982505.7441226
Disp_38,38,2193.41,52312700,0.376547,32.2767402990582,12.7385,5000.00014140108,817.6593798,381.021777746372,4686.36850244163,4659.50495123416,1,NaN,Inf,Inf,744,3554.77631142284,38390569.1736054,15202968.550865
Disp_380,30,2339.97,51265000,0.257076,30.3706625704796,15.1945,4999.99901245062,688.653171,340.475595068089,4092.05660041022,4043.91212525655,1,NaN,Inf,Inf,745,6987.17681499731,41112164.6125324,15340735.4825008
Disp_382,24,1662.8,82110000,0.28514,28.847589420849,13.0049,4999.99917194646,391.489632,202.603181444497,3121.38589519222,2973.91739441279,1,NaN,Inf,Inf,746,2710.6088115991,62455997.9799045,28449505.973847
Disp_383,45,2176.73,68313500,0.390474,32.0820176242739,16.5893,4999.99570614096,960.9174585,450.54279088876,5662.99888356284,5637.39944122518,1,NaN,Inf,Inf,747,4514.24555234932,49496871.5939744,22172785.7630733
Disp_384,36,1937.53,92283900,0.266434,37.2319304981831,17.3264,5000.00177418216,684.2580948,270.252578429754,5967.96283434759,5885.71498939701,1,0,4360.540856425,0.228684857487679,748,4453.89609097519,67265566.8257953,33124794.8199661
Disp_385,45,1652.18,45624900,0.366924,39.6816662039951,13.1604,5000.00201621256,729.354861,263.646036631868,4838.79941330372,4820.46911552707,1,40,1227.43248359095,0.0582350753247738,749,2288.05669048328,30089536.8171222,14638002.754371
Disp_386,49,2358.76,42905500,0.31006,20.1396698977697,17.9761,4999.99658361993,1133.8323444,743.442741745229,3990.60752032518,3980.80676279113,1,60,9085.5798878945,1.99999749660492,750,9777.48025372624,33535157.5077587,2566698.68586676
Disp_387,22,2185.87,85796900,0.396516,30.6205354308656,14.9647,5000.00139433739,471.7544634,231.466382965604,3694.38401200602,3529.50413824424,1,NaN,Inf,Inf,751,2165.61523962378,60364392.1722424,29775722.3057756
Disp_388,32,2273.2,79852600,0.306697,43.1603048823111,12.9188,4999.99909454634,713.602944,225.468627084664,6473.08318701181,6386.21981779159,1,-45,1110.83900663562,0.0286377985030413,752,3107.18055138108,54379356.3076023,26001702.662947
Disp_389,23,2060.16,86663600,0.394602,34.2796596403967,18.9899,4999.99718451105,464.8339008,203.024227636926,4095.33939370398,3927.39742235716,1,-5,2320.84557885471,0.108303889632225,753,2479.18217687018,59371887.6060507,32171595.5602641
Disp_39,9,1606.63,63320800,0.310123,28.41949424306,19.904,5000.00041842038,141.8493627,74.339921496435,1446.1060085812,980.030117933617,1,45,871.365638682565,0.228684857487679,754,4257.31744538395,45610326.9897959,23030085.4699987
Disp_390,47,2316.05,87951700,0.398645,44.9114449900721,18.8798,5000.00124890657,1067.8611735,313.937250026673,8549.23045859459,8512.45541271332,1,-55,2056.43724320382,0.0635174885392189,755,3202.57119187471,56495803.9376984,32316399.8874893
Disp_391,38,1661.36,89767900,0.389471,42.304186275507,12.5414,4999.99790000148,619.3217808,202.477005011049,5989.1751941197,5919.18100705341,1,40,1005.15052594572,0.0224209614098072,756,1385.35267953874,57285209.4662606,28081324.6141008
Disp_392,28,2040.88,56310000,0.345343,38.4085449988054,13.2558,4999.99932221778,560.5889184,212.314839022342,4390.3997442623,4321.29256313743,1,35,1043.29001402746,0.0440005883574486,757,2674.79821094248,38676981.6144687,18784916.4110484
Disp_393,18,1610.03,41938000,0.296036,43.5558541965151,14.659,5000.00511553615,284.2990974,88.3995712333207,2933.4318294813,2781.08689560788,1,40,480.812156808375,0.02541184425354,758,1916.03482543754,28636236.3599234,14045433.6798886
Disp_394,37,2095.19,77216000,0.284243,44.2265156857701,16.1217,5000.00947648705,760.4911143,230.050992306193,6803.96979133059,6740.91246109453,1,40,1324.76924649395,0.0358172506093979,759,4092.30925228629,53547359.3319112,27225934.5737617
Disp_395,28,1700.78,75213800,0.377572,29.5441554401127,15.6279,5000.00147795105,467.1702504,236.811328096706,3409.86062422329,3321.39664867004,1,-5,2076.83736722244,0.148867562413216,760,2340.4933598329,54083765.2985022,25566958.2554913
Disp_396,6,1954.99,70837500,0.361617,41.9374102672417,16.1378,5000.00239151609,115.0707114,38.166837882162,2030.22612071972,988.158267845779,1,15,768.12761039739,0.0440005883574486,761,944.180078373419,44781944.9421709,21431955.6373295
Disp_397,8,1917.3,91354900,0.390383,24.7215094270247,18.9575,5000.00105929178,150.469704,87.5420538247729,1408.02051910997,859.895594012039,1,90,706.899119702937,0.12366408854723,762,2849.25928809459,60465093.4965655,30700719.928723
Disp_398,26,1727.5,89612600,0.337003,32.9235657691781,13.0147,5000.00598830984,440.61615,201.132574770303,3910.66878046598,3765.34223506803,1,5,1869.19009698043,0.0810203552246094,763,2120.5823894433,64594179.571296,31749427.7780178
Disp_399,39,2258.96,45014900,0.364431,28.8651552189823,13.3262,5000.00219449265,864.2555064,447.036268912209,4263.78854486006,4244.04558009279,1,-5,4293.3828902823,0.424703687429428,764,4576.43266489501,33479633.3675714,8644330.9454561
Disp_4,10,2090.13,74445200,0.381626,30.464845928639,18.3811,5000.00054073501,205.041753,101.083613532863,2050.55357733063,1528.29992765705,1,30,1351.09204190141,0.196625307202339,765,2166.50419785205,51059260.3059343,26360194.0284634
Disp_40,35,2181.36,39881900,0.321025,40.5937862751047,16.2743,5000.00217891852,748.969956,261.621294383978,4801.59073034205,4775.36683576516,1,NaN,Inf,Inf,766,4337.20684622463,27301599.4769794,13790253.7459638
Disp_401,25,1775.52,38758000,0.371161,28.8941219291118,12.1151,4999.99572378871,435.44628,225.041874905166,2569.75818882388,2522.32936522497,1,0,1856.66120128004,0.20703125,767,2160.3783903142,28513512.028186,10031037.8053528
Disp_402,21,1895.97,89007300,0.373983,35.0495010465349,18.0395,5000.00174695369,390.5887797,166.279918825861,3808.63704095478,3586.07929723366,1,-5,1982.92681596225,0.0940923765301704,768,2076.73869159283,60829383.8049763,32180994.4655619
Disp_403,11,2303.84,78798600,0.397405,28.7581895896412,14.2867,4999.99823381461,248.6073744,128.998866380588,2215.68477228766,1753.90776618334,1,-5,1043.42444751877,0.0635174885392189,769,1516.68035877775,54388111.2290599,26671579.7174166
Disp_404,35,2086.29,85167800,0.348766,40.2138596192527,15.9705,4999.99184111933,716.3276715,253.836134404895,6206.19494009646,6132.74286415469,1,-30,1592.58291185675,0.0532237514853477,770,3207.11922215984,55868944.4729747,28063075.9827162
Disp_405,17,1838.74,96725500,0.262201,27.2278841396654,19.1719,4999.99856553322,306.6466698,166.346396580774,2646.92780219827,2324.49783672851,1,60,2736.52203814557,0.6873379945755,771,7456.05007186544,73094158.0394701,35307668.7343592
Disp_406,25,1816.98,74297900,0.261892,38.3982123880091,19.57,5000.00342760054,445.614345,168.832879599716,4349.73643200521,4203.15120089616,1,0,2791.90643808887,0.186502352356911,772,3825.71811691434,52132573.2160087,26258911.7598273
Disp_407,10,1740.67,85276600,0.335914,25.4540655630524,16.6047,5000.00018452141,170.759727,97.3693565408235,1570.28944558814,1095.45935972712,1,40,969.362821294872,0.20703125,773,3381.07901475354,59559780.5511216,28875704.2804515
Disp_408,37,2185.93,78568600,0.389635,43.0961632071932,14.2441,5000.00215616192,793.4270121,251.337939289999,6669.11161476519,6612.85368215325,1,40,1331.82227177773,0.0358172506093979,774,2091.42313043069,50756858.3434819,26263522.1006819
Disp_410,9,1713.81,31280300,0.318379,24.0694865863758,16.4405,5000.00289193129,151.3122849,89.6004374375707,1016.95889114547,803.73152685133,1,45,863.688622135004,0.51781564950943,775,4092.0898880299,23735847.9087025,9676374.42232594
Disp_411,12,2280.3,68620500,0.35515,23.3270896495319,14.3242,4999.99778841508,268.436916,162.141345709049,1812.75374985325,1512.95425261876,1,45,1555.55204429591,0.395374178886414,776,4095.78889232982,49851027.3531266,21925812.2079424
Disp_412,34,1904.93,51982300,0.393677,20.1244489863448,12.7159,4999.99939654023,635.3703522,416.764581547988,2694.17997234309,2666.97439689065,1,NaN,Inf,Inf,777,4340.07145717369,37741281.515715,3762923.97559976
Disp_413,28,1786.61,73423800,0.338504,23.0779015293303,18.56,4999.99946784903,490.7460348,298.382265307502,2796.59319243953,2722.97972214591,1,NaN,Inf,Inf,778,7867.12225493579,54942278.7273141,20252268.3346076
Disp_414,21,2228.41,60867000,0.395901,36.0448972909636,12.0421,5000.00217021958,459.0747441,188.946432163092,3736.97824869921,3606.5873757552,1,-40,1087.15348347678,0.0582350753247738,779,1760.49932709868,42117503.6986553,21403406.8813434
Disp_416,10,1773.76,77297100,0.308523,38.0181705192128,16.3861,5000.00001179171,174.005856,66.8336742436501,2441.54815572751,1725.12108159937,1,0,1099.26287065945,0.0635174885392189,780,1445.38840862368,52587571.5556862,25290925.7891338
Disp_417,10,1881.29,35498300,0.366209,33.9510696075376,14.0146,4999.99519224049,184.554549,81.4836562379407,1661.91906836421,1380.24922586512,1,5,898.538039462521,0.0940923765301704,781,1263.33623249979,25451364.5423028,12755325.6613821
Disp_419,8,2398.68,40364900,0.366522,34.2554472731167,17.8175,5000.00094301958,188.2484064,82.2864823909476,1777.25885627043,1343.34206024929,1,-10,1259.56458731149,0.167111307382584,782,1941.32683201218,28688128.8033937,14909554.0982902
Disp_42,32,2329.48,44288600,0.277377,28.7051669651303,16.7746,4999.99900589291,731.2703616,380.039307801796,3858.96721563704,3826.26506098018,1,NaN,Inf,Inf,783,8123.98683340894,35088750.273795,9245515.98493088
Disp_420,9,2113.74,32061600,0.252895,32.878221398817,19.9271,4999.9933542259,186.6221046,85.3133126939938,1614.43999785501,1302.76548558824,1,40,1409.12503495126,0.5504150390625,784,5474.58436938691,25199174.2998587,12470166.8237815
Disp_421,50,2316.38,51560500,0.316155,32.8472295924573,17.5885,4999.99743157373,1136.18439,519.916937017237,5932.80332220364,5918.18144863881,1,-5,7397.17923855831,0.705080687999725,785,8190.14085286111,39716149.471774,15793196.1736389
Disp_423,45,2058.31,84769700,0.379443,39.2105275996984,19.8285,4999.99541971804,908.6409495,334.223872770062,6949.60357090831,6910.63053371388,1,NaN,Inf,Inf,786,4102.69269088264,54566481.7260159,30113478.2846755
